Date,Alloy,Type,Grade,Supplier,Sector,Application,BuyerID,Quantity_kg,UnitPrice_INR,BaseCost_INR,Margin_INR_per_kg,TotalMargin,Region,Month,WeekNum,IsHoliday,IndustryCycle
2019-10-04,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST6898,1005.58,980.62,958.97,21.6500244140625,21770.831920288503,EU,Oct-19,40,1,"Lean"
2019-10-04,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST8846,1316.71,952.9,1135.75,-182.8499755859375,-240760.3842111826,"India North",Oct-19,40,1,"Lean"
2019-10-06,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST7244,796.14,1088.22,813.92,274.29998779296875,218381.19629956037,"US West",Oct-19,40,0,"Peak"
2019-10-13,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST4695,657.06,1239.32,813.92,425.39996337890625,279513.29889917,"US West",Oct-19,41,0,"Lean"
2019-10-13,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST4515,1885.29,583.78,813.92,-230.13995361328125,-433880.56213742495,EU,Oct-19,41,0,"Lean"
2019-10-14,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST6345,1757.62,586.52,813.92,-227.39996337890625,-399682.7225236818,"US West",Oct-19,42,0,"Lean"
2019-10-15,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST8033,882.78,1100.4,1135.75,-35.3499755859375,-31206.252483397722,"US West",Oct-19,42,0,"Stable"
2019-10-16,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST2889,455.05,1782.78,1135.75,647.030029296875,294431.0069332272,"US West",Oct-19,42,0,"Peak"
2019-10-16,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST6671,838.58,2056.62,1135.75,920.8701171875,772223.2786086202,EU,Oct-19,42,0,"Peak"
2019-10-17,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST1975,1034.28,1086.58,958.97,127.6099853515625,131984.45938798785,EU,Oct-19,42,0,"Lean"
2019-10-18,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST4945,873.67,1215.54,1135.75,79.7900390625,69710.16206413507,EU,Oct-19,42,0,"Lean"
2019-10-19,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST4257,955.93,872.7,958.97,-86.26995849609375,-82468.04079331085,"US West",Oct-19,42,1,"Stable"
2019-10-21,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST4104,476,2062.26,1135.75,926.510009765625,441018.7646484375,EU,Oct-19,43,0,"Stable"
2019-10-21,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST9530,401.8,2084.42,958.97,1125.449951171875,452205.77664245665,"India North",Oct-19,43,0,"Stable"
2019-10-22,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST3273,637.43,1663.38,1135.75,527.6300048828125,336327.1901479736,EU,Oct-19,43,0,"Stable"
2019-10-23,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST5603,1475.5,593.9,813.92,-220.01995849609375,-324639.4487609863,"India North",Oct-19,43,0,"Peak"
2019-10-23,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST7445,728.16,1564.04,813.92,750.1200561523438,546207.3999430649,EU,Oct-19,43,0,"Peak"
2019-10-23,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST2612,355.86,1992.46,813.92,1178.5399780273438,419395.21931704134,"India North",Oct-19,43,0,"Peak"
2019-10-25,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST7476,802.29,2084.98,958.97,1126.010009765625,903386.5459934324,EU,Oct-19,43,0,"Peak"
2019-10-29,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST3451,1025.6,817.78,813.92,3.86004638671875,3958.8634799793363,EU,Oct-19,44,0,"Lean"
2019-10-29,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST7528,891.47,1161.54,1135.75,25.7900390625,22991.045367479324,"India North",Oct-19,44,0,"Lean"
2019-11-01,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST3243,830.06,1405.88,958.97,446.9100341796875,370962.14188010246,"US West",Nov-19,44,0,"Peak"
2019-11-01,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST6603,2170.28,414.87,1135.75,-720.8800048828125,-1564511.4781166017,"US West",Nov-19,44,0,"Peak"
2019-11-02,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST2148,1610.1,622.46,813.92,-191.4599609375,-308269.6784311533,"US West",Nov-19,44,0,"Peak"
2019-11-03,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST1176,663.7,1467.84,1135.75,332.0899658203125,220408.114368774,"US West",Nov-19,44,1,"Peak"
2019-11-05,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST1872,1179.88,678.34,813.92,-135.5799560546875,-159968.0792118162,EU,Nov-19,45,0,"Stable"
2019-11-08,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST3003,872.54,1783.24,1135.75,647.489990234375,564960.9018520266,"US West",Nov-19,45,1,"Lean"
2019-11-08,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST9702,853.83,2140.93,813.92,1327.0099487304688,1133040.9272029288,"India North",Nov-19,45,1,"Lean"
2019-11-09,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST7382,691.21,1334.81,1135.75,199.06005859375,137592.30747446418,"US West",Nov-19,45,1,"Peak"
2019-11-09,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST7367,762.51,1675.48,958.97,716.510009765625,546346.0545435548,"US West",Nov-19,45,1,"Peak"
2019-11-09,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST4694,1933.45,424.94,1135.75,-710.8099975585938,-1374315.5550721437,"US West",Nov-19,45,1,"Peak"
2019-11-10,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST5511,525.05,1632,813.92,818.0800170898438,429532.9029866941,EU,Nov-19,45,1,"Peak"
2019-11-11,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST5536,691.5,1132.32,813.92,318.39996337890625,220173.57467651367,EU,Nov-19,46,0,"Peak"
2019-11-12,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST2426,991.4,1178.69,813.92,364.76995849609375,361632.9457585439,"US West",Nov-19,46,1,"Stable"
2019-11-12,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST7389,1020.37,930.5,1135.75,-205.25,-209430.94149780273,EU,Nov-19,46,1,"Stable"
2019-11-14,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST1399,845.01,1364.18,958.97,405.2100830078125,342406.57619956136,"US West",Nov-19,46,0,"Lean"
2019-11-19,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST1659,693.45,1940.73,958.97,981.760009765625,680801.4907563478,"US West",Nov-19,47,0,"Stable"
2019-11-20,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST1326,816.24,1177.95,1135.75,42.199951171875,34445.28773242235,EU,Nov-19,47,1,"Peak"
2019-11-21,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST7948,555.66,2009.52,1135.75,873.77001953125,485519.0255872309,"US West",Nov-19,47,1,"Peak"
2019-11-21,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST7149,1311.23,768.89,813.92,-45.02996826171875,-59044.64440432191,"US West",Nov-19,47,1,"Peak"
2019-11-22,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST1785,2432.21,473.26,958.97,-485.7099609375,-1181348.6051187515,"India North",Nov-19,47,0,"Lean"
2019-11-22,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST4811,757.36,1797.91,1135.75,662.1600341796875,501493.51378671825,"India North",Nov-19,47,0,"Lean"
2019-11-22,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST8921,398.85,2109.24,813.92,1295.3200073242188,516638.39282727055,"US West",Nov-19,47,0,"Lean"
2019-11-25,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST8564,650.07,1431.8,958.97,472.830078125,307372.6523498297,"India North",Nov-19,48,1,"Stable"
2019-11-26,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST4475,1215.96,468.48,813.92,-345.4399719238281,-420041.17476674914,"US West",Nov-19,48,1,"Stable"
2019-11-28,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST3056,970.44,1137.86,813.92,323.94000244140625,314364.3367601074,EU,Nov-19,48,0,"Lean"
2019-11-28,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST7343,408.39,1908.01,1135.75,772.260009765625,315383.2767005861,EU,Nov-19,48,0,"Lean"
2019-11-28,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST8870,749.54,1201.59,1135.75,65.8399658203125,49349.686534278095,"US West",Nov-19,48,0,"Lean"
2019-11-29,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST2898,790.03,1280.94,958.97,321.969970703125,254365.94538730383,EU,Nov-19,48,0,"Lean"
2019-11-29,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST9847,626.96,1588.41,813.92,774.4900512695312,485574.299561549,"US West",Nov-19,48,0,"Lean"
2019-12-02,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST6412,672.96,2089.74,813.92,1275.8200073242188,858575.8601620607,"India North",Dec-19,49,0,"Peak"
2019-12-04,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST7900,475.92,1749.21,813.92,935.2899780273438,445123.2189015988,"US West",Dec-19,49,0,"Stable"
2019-12-04,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST9335,952.83,944.71,958.97,-14.25994873046875,-13587.307192552835,"US West",Dec-19,49,0,"Stable"
2019-12-04,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST2659,876.44,1231.75,1135.75,96,84138.240234375,"India North",Dec-19,49,0,"Stable"
2019-12-04,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST6968,725.67,1341.96,813.92,528.0399780273438,383182.7618309818,EU,Dec-19,49,0,"Stable"
2019-12-05,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST5059,918.88,1210.32,813.92,396.39996337890625,364244.0002851561,"India North",Dec-19,49,0,"Stable"
2019-12-06,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST7388,1036.48,936.35,813.92,122.42999267578125,126896.23641738296,"US West",Dec-19,49,0,"Peak"
2019-12-06,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST3776,1424.25,387.44,958.97,-571.5299682617188,-814001.5572967529,"US West",Dec-19,49,0,"Peak"
2019-12-08,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST5989,1207.5,904.79,813.92,90.8699951171875,109725.5191040039,EU,Dec-19,49,1,"Stable"
2019-12-08,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST8648,816.68,1241.4,1135.75,105.6500244140625,86282.26116467267,"US West",Dec-19,49,1,"Stable"
2019-12-12,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST7208,1158.34,658.65,813.92,-155.26995849609375,-179855.39841728657,EU,Dec-19,50,0,"Peak"
2019-12-12,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST3320,2455.98,477.19,1135.75,-658.5599975585938,-1617410.1699414551,"US West",Dec-19,50,0,"Peak"
2019-12-14,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST8287,1078.51,448.68,1135.75,-687.0700073242188,-741011.8803089112,"India North",Dec-19,50,0,"Stable"
2019-12-16,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST9802,782.78,1865.35,813.92,1051.4299926757812,823038.4004703611,"India North",Dec-19,51,0,"Peak"
2019-12-17,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST7809,651.41,1491.24,958.97,532.27001953125,346725.9991284907,"US West",Dec-19,51,1,"Stable"
2019-12-18,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST4698,587.02,2112.03,813.92,1298.1100463867188,762016.5847836435,EU,Dec-19,51,0,"Peak"
2019-12-20,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST2293,360.48,2166.84,1135.75,1031.090087890625,371687.36621070653,EU,Dec-19,51,0,"Peak"
2019-12-22,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST4920,1157.22,911.39,1135.75,-224.3599853515625,-259633.8556754887,"US West",Dec-19,51,0,"Lean"
2019-12-25,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST6882,1750.51,650.91,813.92,-163.010009765625,-285350.65378671885,"India North",Dec-19,52,1,"Stable"
2019-12-25,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST5949,772.03,1109.8,958.97,150.830078125,116445.3496336937,EU,Dec-19,52,1,"Stable"
2019-12-25,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST3185,1228.88,885.57,958.97,-73.39996337890625,-90199.74735546857,EU,Dec-19,52,1,"Stable"
2019-12-27,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST6917,1178.82,574,1135.75,-561.75,-662202.1048278809,EU,Dec-19,52,1,"Stable"
2019-12-27,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST4197,509.59,2197.43,1135.75,1061.679931640625,541021.4724767581,"India North",Dec-19,52,1,"Stable"
2019-12-28,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST9918,1366.99,584.11,958.97,-374.8599853515625,-512429.8477149904,"US West",Dec-19,52,0,"Stable"
2019-12-29,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST2475,842.22,1229.21,958.97,270.239990234375,227601.5166580081,"US West",Dec-19,52,0,"Lean"
2019-12-29,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST7269,1107.33,945.42,1135.75,-190.33001708984375,-210758.1294599846,"India North",Dec-19,52,0,"Lean"
2019-12-29,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST3846,592.58,1573.34,958.97,614.3699951171875,364063.3822060302,"India North",Dec-19,52,0,"Lean"
2019-12-29,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST9850,1511.91,627.25,813.92,-186.66998291015625,-282228.220242016,EU,Dec-19,52,0,"Lean"
2019-12-30,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST3847,742.75,1196.62,958.97,237.6500244140625,176514.55563354492,"India North",Dec-19,1,1,"Peak"
2019-12-31,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST9320,897.9,1979.2,958.97,1020.22998046875,916064.5243708491,"India North",Dec-19,1,0,"Lean"
2020-01-02,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST8530,740.41,1286.07,958.97,327.0999755859375,242188.0841391608,"India North",Jan-20,1,0,"Stable"
2020-01-02,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST9465,407.16,2024.39,958.97,1065.4200439453125,433796.42899445817,"India North",Jan-20,1,0,"Stable"
2020-01-02,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST9312,397,2066.62,1135.75,930.8701171875,369555.4365234375,"US West",Jan-20,1,0,"Stable"
2020-01-05,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST5965,867.85,1514.89,1135.75,379.1400146484375,329036.65245629847,"US West",Jan-20,1,0,"Stable"
2020-01-05,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST9489,785.96,1230.57,1135.75,94.8199462890625,74524.68706879765,"US West",Jan-20,1,0,"Stable"
2020-01-08,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST8585,836.69,1414.77,1135.75,279.02001953125,233453.26082280278,EU,Jan-20,2,0,"Lean"
2020-01-09,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST7779,939.95,2066.68,813.92,1252.7599487304688,1177531.729101684,EU,Jan-20,2,1,"Lean"
2020-01-10,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST2823,1410.51,471.81,813.92,-342.1099853515625,-482549.55877915025,EU,Jan-20,2,0,"Lean"
2020-01-11,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST3639,948.57,1027.57,1135.75,-108.1800537109375,-102616.35434091836,"US West",Jan-20,2,0,"Peak"
2020-01-11,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST2189,515,1941.95,958.97,982.97998046875,506234.68994140625,"India North",Jan-20,2,0,"Peak"
2020-01-15,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST4764,2335.25,503.42,1135.75,-632.3299865722656,-1476648.6011428833,"India North",Jan-20,3,1,"Lean"
2020-01-16,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST4568,817.5,1847.53,813.92,1033.6100463867188,844976.2129211426,"US West",Jan-20,3,1,"Stable"
2020-01-16,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST8277,843.34,2082.23,1135.75,946.47998046875,798204.4521466792,EU,Jan-20,3,1,"Stable"
2020-01-17,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST7581,722.07,1385.78,958.97,426.81005859375,308186.7421348393,"US West",Jan-20,3,0,"Peak"
2020-01-19,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST6169,577.35,2180.27,958.97,1221.300048828125,705117.5533740222,"US West",Jan-20,3,1,"Peak"
2020-01-19,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST3589,2777.67,427.48,1135.75,-708.2699890136719,-1967340.245050013,"India North",Jan-20,3,1,"Peak"
2020-01-21,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST3617,833.95,1091.67,813.92,277.75006103515625,231629.66679077223,"India North",Jan-20,4,0,"Stable"
2020-01-21,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST7385,878.18,2098.47,1135.75,962.719970703125,845441.4168208987,"US West",Jan-20,4,0,"Stable"
2020-01-22,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST7025,574.1,1918.08,1135.75,782.3299560546875,449135.60867114365,EU,Jan-20,4,1,"Lean"
2020-01-22,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST2113,1033.6,1076.61,1135.75,-59.1400146484375,-61127.117696776986,"India North",Jan-20,4,1,"Lean"
2020-01-24,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST6690,934.94,881.34,813.92,67.4200439453125,63033.696050830185,EU,Jan-20,4,0,"Stable"
2020-01-25,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST6023,523.1,2081.83,958.97,1122.860107421875,587368.094778806,EU,Jan-20,4,0,"Lean"
2020-01-27,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST7858,558.6,1757.65,1135.75,621.9000244140625,347393.33845458925,"US West",Jan-20,5,0,"Peak"
2020-01-29,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST6038,1834.01,539.43,958.97,-419.53997802734375,-769440.5191989988,"US West",Jan-20,5,0,"Peak"
2020-01-29,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST5503,839.69,1332.96,1135.75,197.2099609375,165595.232581079,"India North",Jan-20,5,0,"Peak"
2020-01-30,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST9419,580.48,1403.45,958.97,444.47998046875,258011.73038125038,"India North",Jan-20,5,0,"Peak"
2020-01-30,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST3561,995.54,857.96,958.97,-101.00994873046875,-100559.44213967398,EU,Jan-20,5,0,"Peak"
2020-01-30,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST1190,2591.54,419.83,958.97,-539.1399841308594,-1397202.855534643,"India North",Jan-20,5,0,"Peak"
2020-01-31,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST2410,1023.95,788.08,813.92,-25.8399658203125,-26458.833317138255,"US West",Jan-20,5,1,"Peak"
2020-01-31,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST2161,889.62,1738.47,813.92,924.5499877929688,822498.1556259766,"US West",Jan-20,5,1,"Peak"
2020-01-31,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST7243,600.54,2182.98,958.97,1224.010009765625,735066.9443698972,"India North",Jan-20,5,1,"Peak"
2020-01-31,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST4362,740.41,1535.31,813.92,721.3900756835938,534124.406563621,"India North",Jan-20,5,1,"Peak"
2020-02-01,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST6617,1711.34,653.25,813.92,-160.66998291015625,-274960.963061817,"India North",Feb-20,5,1,"Lean"
2020-02-04,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST1200,592.45,1397.96,1135.75,262.2099609375,155346.29455822706,EU,Feb-20,6,0,"Peak"
2020-02-05,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST2938,1401.91,483.84,1135.75,-651.9100036621094,-913919.175516028,EU,Feb-20,6,0,"Peak"
2020-02-05,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST8842,1088.14,1096.56,813.92,282.64007568359375,307551.9760945812,"US West",Feb-20,6,0,"Peak"
2020-02-05,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST1339,703.48,2054.7,1135.75,918.949951171875,646462.8937021494,"US West",Feb-20,6,0,"Peak"
2020-02-06,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST3381,1801.29,535.31,1135.75,-600.4400024414062,-1081566.5954523683,EU,Feb-20,6,0,"Lean"
2020-02-06,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST6343,539.33,1771.54,813.92,957.6200561523438,516473.2412502207,EU,Feb-20,6,0,"Lean"
2020-02-07,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST9518,871.49,2151.02,958.97,1192.050048828125,1038859.6854121089,"India North",Feb-20,6,0,"Peak"
2020-02-07,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST5065,873.66,1305.06,813.92,491.14007568359375,429089.42533193156,"US West",Feb-20,6,0,"Peak"
2020-02-10,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST4594,569.44,1390.97,958.97,432,245998.0810546875,"India North",Feb-20,7,1,"Lean"
2020-02-11,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST7415,725.61,1916.12,958.97,957.1500244140625,694517.6151943356,"US West",Feb-20,7,1,"Stable"
2020-02-13,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST5480,1527.36,666.95,813.92,-146.969970703125,-224476.05230024457,"US West",Feb-20,7,1,"Lean"
2020-02-15,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST7400,1079.39,971.9,813.92,157.98004150390625,170522.07931306213,"India North",Feb-20,7,0,"Stable"
2020-02-17,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST9085,933.45,1111.93,1135.75,-23.8199462890625,-22234.72915429622,"US West",Feb-20,8,0,"Peak"
2020-02-19,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST7222,1272.25,779.02,958.97,-179.949951171875,-228941.32537841797,"India North",Feb-20,8,0,"Lean"
2020-02-19,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST1568,940.6,976.78,813.92,162.86004638671875,153186.1556552723,EU,Feb-20,8,0,"Lean"
2020-02-19,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST2847,521.59,1837.99,1135.75,702.239990234375,366281.37536533177,EU,Feb-20,8,0,"Lean"
2020-02-22,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST2442,726.22,1637.66,958.97,678.6900634765625,492878.27801445127,EU,Feb-20,8,1,"Stable"
2020-02-23,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST8705,646.88,1723.27,813.92,909.3500366210938,588240.3561296389,"India North",Feb-20,8,1,"Stable"
2020-02-24,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST2827,842.85,1579.04,813.92,765.1200561523438,644881.4206483141,"US West",Feb-20,9,0,"Peak"
2020-02-24,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST9043,728.64,1798.43,1135.75,662.6800537109375,482855.20404316485,"US West",Feb-20,9,0,"Peak"
